package,package_short,profile_url,profile_name,resource_type,compatibility_group,group_category,versions,version_count,is_latest_group,breaking_from_previous
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Dauer_Extrakorporaler_Gasaustausch,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Dauer_Extrakorporaler_Gasaustausch,Observation,2,identical,2026.0.3|2027.0.0,2,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Dauer_Extrakorporaler_Gasaustausch,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,MII_PR_ICU_ECT_Dauer_Haemodialysesitzung,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,MII_PR_ICU_ECT_Dauer_Haemodialysesitzung,Observation,2,identical,2026.0.3|2027.0.0,2,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,MII_PR_ICU_ECT_Dauer_Haemodialysesitzung,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-devicemetric-eingestellte-gemessene-parameter-extrakorporale-verfahren,MII_PR_ICU_ECT_Devicemetric_Eingestellte_Gemessene_Parameter_Extrakorporale_Verfahren,DeviceMetric,1,identical,2026.0.0|2026.0.1,2,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-extrakorporales-verfahren,MII_PR_ICU_ECT_Extrakorporales_Verfahren,Procedure,1,identical,2026.0.0|2026.0.1,2,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-gasfluss,MII_PR_ICU_ECT_Gasfluss,Observation,1,canonical-only,2026.0.0|2026.0.1|2026.0.3|2027.0.0,4,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-gasfluss,MII_PR_ICU_ECT_Gasfluss,Observation,2,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation,2,identical,2026.0.3|2027.0.0,2,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation,2,identical,2026.0.3|2027.0.0,2,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-parameter-von-extrakorporalen-verfahren,MII_PR_ICU_ECT_Parameter_Von_Extrakorporalen_Verfahren,Observation,1,identical,2026.0.0|2026.0.1,2,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatfluss,MII_PR_ICU_ECT_Substituatfluss,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatfluss,MII_PR_ICU_ECT_Substituatfluss,Observation,2,identical,2026.0.3|2027.0.0,2,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatfluss,MII_PR_ICU_ECT_Substituatfluss,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen,MII_PR_ICU_ECT_Substituatvolumen,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen,MII_PR_ICU_ECT_Substituatvolumen,Observation,2,identical,2026.0.3|2027.0.0,2,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen,MII_PR_ICU_ECT_Substituatvolumen,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck,MII_PR_ICU_ECT_Venoeser_Druck,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck,MII_PR_ICU_ECT_Venoeser_Druck,Observation,2,identical,2026.0.3|2027.0.0,2,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck,MII_PR_ICU_ECT_Venoeser_Druck,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-eingestellter-inspiratorischer-gasfluss,MII_PR_ICU_Eingestellter_Inspiratorischer_Gasfluss,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-einstellung-ausatmungszeit-beatmung,MII_PR_ICU_Einstellung_Ausatmungszeit_Beatmung,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-einstellung-einatmungszeit-beatmung,MII_PR_ICU_Einstellung_Einatmungszeit_Beatmung,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-endexpiratorischer-kohlendioxidpartialdruck,MII_PR_ICU_Endexpiratorischer_Kohlendioxidpartialdruck,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-exspiratorischer-gasfluss,MII_PR_ICU_Exspiratorischer_Gasfluss,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-exspiratorischer-sauerstoffpartialdruck,MII_PR_ICU_Exspiratorischer_Sauerstoffpartialdruck,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-extrakorporales-verfahren,MII_PR_ICU_Extrakorporales_Verfahren,Procedure,1,identical,2026.0.0|2026.0.1|2026.0.2|2026.0.3,4,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-extrakorporales-verfahren,MII_PR_ICU_Extrakorporales_Verfahren,Procedure,2,identical,2027.0.0,1,False,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-extrakorporales-verfahren,MII_PR_ICU_Extrakorporales_Verfahren,Procedure,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-gasfluss,MII_PR_ICU_Gasfluss,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-haemodialyse-blutfluss,MII_PR_ICU_Haemodialyse_Blutfluss,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-herzfrequenz,MII_PR_ICU_Herzfrequenz,Observation,1,identical,2026.0.0|2026.0.1,2,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-horowitz-in-arteriellem-blut,MII_PR_ICU_Horowitz_In_Arteriellem_Blut,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-icu-device,MII_PR_ICU_Device,Device,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-inspiratorische-sauerstofffraktion-eingestellt,MII_PR_ICU_Inspiratorische_Sauerstofffraktion_Eingestellt,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-inspiratorische-sauerstofffraktion-gemessen,MII_PR_ICU_Inspiratorische_Sauerstofffraktion_Gemessen,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-inspiratorischer-gasfluss,MII_PR_ICU_Inspiratorischer_Gasfluss,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ionisiertes-kalzium-nierenersatzverfahren,MII_PR_ICU_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-koerpergewicht,MII_PR_ICU_Koerpergewicht,Observation,1,identical,2026.0.0|2026.0.1,2,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-koerpergroesse,MII_PR_ICU_Koerpergroesse,Observation,1,identical,2026.0.0|2026.0.1,2,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-kopfumfang,MII_PR_ICU_Kopfumfang,Observation,1,identical,2026.0.0|2026.0.1,2,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-maximaler-beatmungsdruck,MII_PR_ICU_Maximaler_Beatmungsdruck,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-mechanische-atemfrequenz-beatmet,MII_PR_ICU_Mechanische_Atemfrequenz_Beatmet,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-mittlerer-beatmungsdruck,MII_PR_ICU_Mittlerer_Beatmungsdruck,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-arterieller-blutdruck,MII_PR_ICU_MUV_Arterieller_Blutdruck,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-arterieller-blutdruck,MII_PR_ICU_MUV_Arterieller_Blutdruck,Observation,2,identical,2026.0.2|2026.0.3|2027.0.0,3,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-arterieller-blutdruck,MII_PR_ICU_MUV_Arterieller_Blutdruck,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-atemfrequenz,MII_PR_ICU_MUV_Atemfrequenz,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-atemfrequenz,MII_PR_ICU_MUV_Atemfrequenz,Observation,2,identical,2026.0.2|2026.0.3|2027.0.0,3,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-atemfrequenz,MII_PR_ICU_MUV_Atemfrequenz,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-herzfrequenz,MII_PR_ICU_MUV_Herzfrequenz,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2|2026.0.3|2027.0.0,5,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-herzfrequenz,MII_PR_ICU_MUV_Herzfrequenz,Observation,2,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-koerpergewicht,MII_PR_ICU_MUV_Koerpergewicht,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-koerpergewicht,MII_PR_ICU_MUV_Koerpergewicht,Observation,2,canonical-only,2026.0.2|2026.0.3|2027.0.0|2027.0.0-ballot.3,4,True,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-koerpergroesse,MII_PR_ICU_MUV_Koerpergroesse,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-koerpergroesse,MII_PR_ICU_MUV_Koerpergroesse,Observation,2,identical,2026.0.2|2026.0.3|2027.0.0,3,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-koerpergroesse,MII_PR_ICU_MUV_Koerpergroesse,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-koerperlaenge,MII_PR_ICU_MUV_Koerperlaenge,Observation,1,identical,2026.0.3|2027.0.0|2027.0.0-ballot.3,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-kopfumfang,MII_PR_ICU_MUV_Kopfumfang,Observation,1,identical,2026.0.0|2026.0.1,2,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-kopfumfang,MII_PR_ICU_MUV_Kopfumfang,Observation,2,identical,2026.0.2|2026.0.3|2027.0.0,3,False,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-kopfumfang,MII_PR_ICU_MUV_Kopfumfang,Observation,3,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-muv-zerebraler-perfusionsdruck,MII_PR_ICU_MUV_zerebraler_Perfusionsdruck,Observation,1,sole-version,2026.0.0,1,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-parameter-von-beatmung,MII_PR_ICU_Parameter_Von_Beatmung,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-parameter-von-beatmung,MII_PR_ICU_Parameter_Von_Beatmung,Observation,2,canonical-only,2026.0.3|2027.0.0|2027.0.0-ballot.3,3,True,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-parameter-von-extrakorporalen-verfahren,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-parameter-von-extrakorporalen-verfahren,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,Observation,2,identical,2026.0.3|2027.0.0|2027.0.0-ballot.3,3,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-positiv-endexpiratorischer-druck,MII_PR_ICU_Positiv_Endexpiratorischer_Druck,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score,MII_PR_ICU_Score,Observation,1,identical,2026.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score,MII_PR_ICU_Score,Observation,2,identical,2027.0.0-ballot.3,1,True,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu,MII_PR_ICU_Score_CAM_ICU,Observation,1,identical,2026.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu,MII_PR_ICU_Score_CAM_ICU,Observation,2,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-faces-pain-scale-revised,MII_PR_ICU_Score_Faces_Pain_Scale_Revised,Observation,1,sole-version,2027.0.0-ballot.3,1,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs,MII_PR_ICU_Score_GCS,Observation,1,sole-version,2027.0.0-ballot.3,1,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-icdsc,MII_PR_ICU_Score_ICDSC,Observation,1,identical,2026.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-icdsc,MII_PR_ICU_Score_ICDSC,Observation,2,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-numerische-ratingskala,MII_PR_ICU_Score_Numerische_Ratingskala,Observation,1,sole-version,2027.0.0-ballot.3,1,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-rass,MII_PR_ICU_Score_RASS,Observation,1,identical,2026.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-rass,MII_PR_ICU_Score_RASS,Observation,2,identical,2027.0.0-ballot.3,1,True,True
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-sofa,MII_PR_ICU_Score_SOFA,Observation,1,identical,2026.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-sofa,MII_PR_ICU_Score_SOFA,Observation,2,identical,2027.0.0-ballot.3,1,True,False
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-visuelle-analogskala,MII_PR_ICU_Score_Visuelle_Analogskala,Observation,1,sole-version,2027.0.0-ballot.3,1,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-wong-baker-faces-schmerzskala,MII_PR_ICU_Score_Wong_Baker_Faces_Schmerzskala,Observation,1,sole-version,2027.0.0-ballot.3,1,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-zopa,MII_PR_ICU_Score_ZOPA,Observation,1,sole-version,2027.0.0-ballot.3,1,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-spontane-atemfrequenz-beatmet,MII_PR_ICU_Spontane_Atemfrequenz_Beatmet,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-spontane-mechanische-atemfrequenz-beatmet,MII_PR_ICU_Spontane_Mechanische_Atemfrequenz_Beatmet,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-spontanes-atemzugvolumen,MII_PR_ICU_Spontanes_Atemzugvolumen,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-spontanes-mechanisches-atemzugvolumen-waehrend-beatmung,MII_PR_ICU_Spontanes_Plus_Mechanisches_Atemzugvolumen,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-substituatfluss,MII_PR_ICU_Substituatfluss,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-substituatvolumen,MII_PR_ICU_Substituatvolumen,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-unterstuetzungsdruck-beatmung,MII_PR_ICU_Unterstuezungsdruck_Beatmung,Observation,1,identical,2026.0.0|2026.0.1|2026.0.2,3,True,
